x,y,z,pr,pg,pb,vr,vg,vb
8640.505859375,1888.1796875,41402.3125,0.094117647058823528,0.90588235294117647,1.0,0.58431372549019611,0.41568627450980389,1.0
8618.7314453125,1797.2398681640625,41429.85546875,0.16470588235294117,0.83529411764705885,1.0,0.21568627450980393,0.78431372549019607,1.0
8675.478515625,1872.3768310546875,41438.05859375,0.31372549019607843,0.68627450980392157,1.0,0.37254901960784315,0.62745098039215685,1.0
8664.68359375,1881.2872314453125,41490.05859375,0.31372549019607843,0.68627450980392157,1.0,0.50588235294117645,0.49411764705882355,1.0
8673.623046875,1895.8829345703125,41470.96484375,0.24313725490196078,0.75686274509803919,1.0,0.6470588235294118,0.3529411764705882,1.0
8726.0673828125,1787.2293701171875,41345.10546875,0.086274509803921567,0.9137254901960784,1.0,0.38431372549019605,0.61568627450980395,1.0
8705.3740234375,1862.4937744140625,41344.2421875,0.11764705882352941,0.88235294117647056,1.0,0.0,1.0,1.0
8700.46484375,1844.4837646484375,41356.9609375,0.15686274509803921,0.84313725490196079,1.0,0.74509803921568629,0.25490196078431371,1.0
8705.248046875,1843.442626953125,41368.03125,0.20000000000000001,0.80000000000000004,1.0,0.50588235294117645,0.49411764705882355,1.0
8599.23046875,1899.2396240234375,41434.06640625,0.043137254901960784,0.95686274509803926,1.0,0.5607843137254902,0.4392156862745098,1.0
8712.3740234375,1779.4658203125,41423.046875,0.43529411764705883,0.56470588235294117,1.0,0.33725490196078434,0.66274509803921566,1.0
8709.40625,1782.5479736328125,41420.59375,0.43137254901960786,0.56862745098039214,1.0,0.47058823529411764,0.52941176470588236,1.0
8736.232421875,1779.624755859375,41424.23828125,0.43529411764705883,0.56470588235294117,1.0,0.32156862745098036,0.67843137254901964,1.0
8725.19921875,1788.397216796875,41418.7890625,0.46274509803921571,0.53725490196078429,1.0,0.52156862745098043,0.47843137254901957,1.0
8698.35546875,1810.7847900390625,41416.69140625,0.48627450980392156,0.51372549019607838,1.0,0.43529411764705883,0.56470588235294117,1.0
8760.220703125,1815.1910400390625,41386.03515625,0.25882352941176467,0.74117647058823533,1.0,0.52156862745098043,0.47843137254901957,1.0
8743.7587890625,1793.56884765625,41418.578125,0.45882352941176469,0.54117647058823537,1.0,0.38823529411764707,0.61176470588235299,1.0
8770.138671875,1789.998291015625,41422.52734375,0.36470588235294116,0.63529411764705879,1.0,0.47450980392156861,0.52549019607843139,1.0
8707.314453125,1781.21142578125,41422.6328125,0.43529411764705883,0.56470588235294117,1.0,0.4823529411764706,0.51764705882352935,1.0
8660.7861328125,1895.363525390625,41418.92578125,0.13333333333333333,0.8666666666666667,1.0,0.40000000000000002,0.59999999999999998,1.0
8692.55859375,1830.40478515625,41494.50390625,0.88627450980392153,0.11372549019607847,1.0,0.792156862745098,0.207843137254902,1.0
8678.021484375,1827.3427734375,41480.3046875,0.74509803921568629,0.25490196078431371,1.0,0.55294117647058827,0.44705882352941173,1.0
8625.5791015625,1777.2154541015625,41458.1640625,0.20784313725490194,0.79215686274509811,1.0,0.71372549019607845,0.28627450980392155,1.0
8616.865234375,1796.4940185546875,41463.41015625,0.20784313725490194,0.79215686274509811,1.0,0.19607843137254902,0.80392156862745101,1.0
8689.236328125,1805.44970703125,41443.9609375,0.63921568627450975,0.36078431372549025,1.0,0.61176470588235299,0.38823529411764701,1.0
8656.4228515625,1787.4000244140625,41452.9140625,0.396078431372549,0.60392156862745106,1.0,0.34509803921568627,0.65490196078431373,1.0
8682.99609375,1774.3895263671875,41467.98046875,0.52156862745098043,0.47843137254901957,1.0,0.47843137254901957,0.52156862745098043,1.0
8666.0166015625,1822.6748046875,41459.24609375,0.55686274509803924,0.44313725490196076,1.0,0.20392156862745098,0.79607843137254908,1.0
8675.767578125,1827.0089111328125,41451.19921875,0.59607843137254901,0.40392156862745099,1.0,0.81960784313725488,0.18039215686274512,1.0
8663.939453125,1822.09228515625,41493.25390625,0.63137254901960782,0.36862745098039218,1.0,0.18823529411764706,0.81176470588235294,1.0
8692.478515625,1821.259521484375,41456.78515625,0.77254901960784317,0.22745098039215683,1.0,0.36078431372549019,0.63921568627450975,1.0
8679.4189453125,1793.12646484375,41482.20703125,0.67843137254901964,0.32156862745098036,1.0,0.21176470588235294,0.78823529411764703,1.0
8679.888671875,1809.329345703125,41476.69140625,0.74901960784313726,0.25098039215686274,1.0,0.84705882352941175,0.15294117647058825,1.0
8660.6181640625,1783.8275146484375,41508.73828125,0.47058823529411764,0.52941176470588236,1.0,0.36078431372549019,0.63921568627450975,1.0
8667.150390625,1809.994384765625,41493.80078125,0.6588235294117647,0.3411764705882353,1.0,0.61176470588235299,0.38823529411764701,1.0
8678.4384765625,1797.0238037109375,41492.81640625,0.70196078431372544,0.29803921568627456,1.0,0.43137254901960786,0.56862745098039214,1.0
8628.841796875,1852.7364501953125,41481.03125,0.22352941176470587,0.77647058823529413,1.0,0.16078431372549018,0.83921568627450982,1.0
8629.580078125,1826.4990234375,41501.203125,0.31372549019607843,0.68627450980392157,1.0,0.31764705882352939,0.68235294117647061,1.0
8690.91015625,1781.8917236328125,41489.13671875,0.65490196078431373,0.34509803921568627,1.0,0.22352941176470587,0.77647058823529413,1.0
8785.3642578125,1706.0948486328125,41434.75,0.058823529411764705,0.94117647058823528,1.0,0.18431372549019609,0.81568627450980391,1.0
8729.6083984375,1760.5220947265625,41498.65234375,0.43137254901960786,0.56862745098039214,1.0,0.28627450980392155,0.71372549019607845,1.0
8726.2783203125,1751.04150390625,41488.59765625,0.36078431372549019,0.63921568627450975,1.0,0.32156862745098036,0.67843137254901964,1.0
8500.19140625,1721.353271484375,41658.45703125,0.0078431372549019607,0.99215686274509807,1.0,0.67843137254901964,0.32156862745098036,1.0
8359.4814453125,1826.437744140625,41579.1640625,0.0039215686274509803,0.99607843137254903,1.0,0.30196078431372547,0.69803921568627447,1.0
8351.0263671875,1872.1275634765625,41566.47265625,0.0039215686274509803,0.99607843137254903,1.0,0.30588235294117649,0.69411764705882351,1.0
8366.4677734375,1842.3858642578125,41690.796875,0.0,1.0,1.0,0.34901960784313724,0.65098039215686276,1.0
8451.02734375,1828.190673828125,41669.4765625,0.0039215686274509803,0.99607843137254903,1.0,0.31372549019607843,0.68627450980392157,1.0
8376.4677734375,1930.85693359375,41609.75390625,0.0,1.0,1.0,0.15686274509803921,0.84313725490196079,1.0
8501.3154296875,1891.5535888671875,41648.5859375,0.0078431372549019607,0.99215686274509807,1.0,0.078431372549019607,0.92156862745098045,1.0
8494.86328125,1638.0174560546875,41527.26953125,0.0039215686274509803,0.99607843137254903,1.0,0.25098039215686274,0.74901960784313726,1.0
8484.634765625,1990.2947998046875,41579.58203125,0.0,1.0,1.0,0.37647058823529411,0.62352941176470589,1.0
8463.970703125,1839.47509765625,41793.63671875,0.0078431372549019607,0.99215686274509807,1.0,0.29411764705882354,0.70588235294117641,1.0
8435.27734375,1981.3515625,41717.1171875,0.0,1.0,1.0,0.42745098039215684,0.5725490196078431,1.0
8667.9912109375,1750.0550537109375,41153.69140625,0.0039215686274509803,0.99607843137254903,1.0,0.61960784313725492,0.38039215686274508,1.0
8713.5849609375,1676.6231689453125,41151.9921875,0.015686274509803921,0.98431372549019613,1.0,0.29019607843137252,0.70980392156862748,1.0
8730.79296875,1683.7938232421875,41152.08984375,0.015686274509803921,0.98431372549019613,1.0,0.28627450980392155,0.71372549019607845,1.0
8775.3349609375,1706.0970458984375,41155.90625,0.0078431372549019607,0.99215686274509807,1.0,0.52941176470588236,0.47058823529411764,1.0
8646.6455078125,1833.0203857421875,41137.328125,0.0,1.0,1.0,0.46274509803921571,0.53725490196078429,1.0
8513.5966796875,1856.108154296875,41768.31640625,0.019607843137254902,0.98039215686274506,1.0,0.24705882352941178,0.75294117647058822,1.0
8625.1669921875,1962.8072509765625,41146.62890625,0.0,1.0,1.0,0.48627450980392156,0.51372549019607838,1.0
8323.2314453125,1686.2471923828125,41533.5625,0.0039215686274509803,0.99607843137254903,1.0,0.40784313725490196,0.59215686274509804,1.0
8488.34765625,1966.911376953125,41347.8046875,0.0,1.0,1.0,0.31764705882352939,0.68235294117647061,1.0
8423.46484375,1655.354248046875,41334.12890625,0.0078431372549019607,0.99215686274509807,1.0,0.49019607843137253,0.50980392156862742,1.0
8411.7666015625,1669.0252685546875,41333.4921875,0.0078431372549019607,0.99215686274509807,1.0,0.43529411764705883,0.56470588235294117,1.0
8497.1201171875,1574.7454833984375,41429.70703125,0.0,1.0,1.0,0.45882352941176469,0.54117647058823537,1.0
8513.58984375,1761.733642578125,41371.0546875,0.031372549019607843,0.96862745098039216,1.0,0.19607843137254902,0.80392156862745101,1.0
8442.6455078125,1648.089599609375,41439.05859375,0.0078431372549019607,0.99215686274509807,1.0,0.37254901960784315,0.62745098039215685,1.0
8432.4892578125,1640.398681640625,41496.56640625,0.0078431372549019607,0.99215686274509807,1.0,0.47843137254901957,0.52156862745098043,1.0
8338.4833984375,1703.512939453125,41505.734375,0.0039215686274509803,0.99607843137254903,1.0,0.37254901960784315,0.62745098039215685,1.0
8481.662109375,1978.0654296875,41423.234375,0.0039215686274509803,0.99607843137254903,1.0,0.10196078431372549,0.89803921568627454,1.0
8512.4853515625,1713.746826171875,41451.82421875,0.015686274509803921,0.98431372549019613,1.0,0.55686274509803924,0.44313725490196076,1.0
8364.396484375,1826.66162109375,41343.39453125,0.0,1.0,1.0,0.4392156862745098,0.5607843137254902,1.0
8411.5625,1838.0484619140625,41410.2890625,0.0078431372549019607,0.99215686274509807,1.0,0.14901960784313725,0.85098039215686272,1.0
8512.4248046875,1782.5247802734375,41381.8515625,0.039215686274509803,0.96078431372549022,1.0,0.22745098039215686,0.77254901960784317,1.0
8479.9287109375,1802.6265869140625,41390.88671875,0.027450980392156862,0.97254901960784312,1.0,0.42745098039215684,0.5725490196078431,1.0
8475.37890625,1813.6256103515625,41425.41015625,0.023529411764705882,0.97647058823529409,1.0,0.65098039215686276,0.34901960784313724,1.0
8425.412109375,1830.844482421875,41451.34375,0.011764705882352941,0.9882352941176471,1.0,0.40784313725490196,0.59215686274509804,1.0
8492.0830078125,1949.9298095703125,41483.28125,0.0039215686274509803,0.99607843137254903,1.0,0.32941176470588235,0.67058823529411771,1.0
8457.5791015625,1733.9990234375,41476.89453125,0.0078431372549019607,0.99215686274509807,1.0,0.14117647058823529,0.85882352941176476,1.0
8739.4990234375,2020.4091796875,41152.6328125,0.0,1.0,1.0,0.31372549019607843,0.68627450980392157,1.0
8799.4462890625,1534.40869140625,41304.046875,0.0039215686274509803,0.99607843137254903,1.0,0.2627450980392157,0.73725490196078436,1.0
8851.044921875,1574.7425537109375,41332.91015625,0.0039215686274509803,0.99607843137254903,1.0,0.48627450980392156,0.51372549019607838,1.0
8735.2890625,1729.5792236328125,41417.93359375,0.13333333333333333,0.8666666666666667,1.0,0.49411764705882355,0.50588235294117645,1.0
8752.6982421875,1754.6187744140625,41385.8828125,0.13333333333333333,0.8666666666666667,1.0,0.47058823529411764,0.52941176470588236,1.0
8821.12890625,1746.051025390625,41364.3203125,0.050980392156862744,0.94901960784313721,1.0,0.22352941176470587,0.77647058823529413,1.0
8838.578125,1756.687255859375,41351.015625,0.039215686274509803,0.96078431372549022,1.0,0.57647058823529407,0.42352941176470593,1.0
8837.3984375,1758.34423828125,41370.54296875,0.050980392156862744,0.94901960784313721,1.0,0.54509803921568623,0.45490196078431377,1.0
8859.39453125,1713.1658935546875,41407.9609375,0.023529411764705882,0.97647058823529409,1.0,0.40000000000000002,0.59999999999999998,1.0
8805.193359375,1770.427001953125,41414.37890625,0.14901960784313725,0.85098039215686272,1.0,0.34509803921568627,0.65490196078431373,1.0
8711.619140625,1717.6737060546875,41367.76953125,0.035294117647058823,0.96470588235294119,1.0,0.33725490196078434,0.66274509803921566,1.0
8726.0146484375,1646.3988037109375,41464.5859375,0.027450980392156862,0.97254901960784312,1.0,0.27058823529411763,0.72941176470588243,1.0
8829.259765625,1681.004150390625,41475.640625,0.015686274509803921,0.98431372549019613,1.0,0.22745098039215686,0.77254901960784317,1.0
8744.6318359375,1750.596435546875,41457.41015625,0.31372549019607843,0.68627450980392157,1.0,0.36470588235294116,0.63529411764705879,1.0
8742.6904296875,1773.6708984375,41460.45703125,0.53333333333333333,0.46666666666666667,1.0,0.42745098039215684,0.5725490196078431,1.0
8762.052734375,1770.614013671875,41469.90625,0.42352941176470588,0.57647058823529407,1.0,0.57647058823529407,0.42352941176470593,1.0
8734.9453125,1709.439697265625,41477.46484375,0.10588235294117647,0.89411764705882357,1.0,0.83137254901960778,0.16862745098039222,1.0
8693.4716796875,1723.3702392578125,41509.640625,0.14509803921568626,0.8549019607843138,1.0,0.38039215686274508,0.61960784313725492,1.0
8759.7451171875,1688.6207275390625,41511.11328125,0.039215686274509803,0.96078431372549022,1.0,0.396078431372549,0.60392156862745106,1.0
8715.5595703125,1664.12939453125,41483.33203125,0.039215686274509803,0.96078431372549022,1.0,0.61960784313725492,0.38039215686274508,1.0
8756.734375,1645.9273681640625,41368.0546875,0.015686274509803921,0.98431372549019613,1.0,0.50980392156862742,0.49019607843137258,1.0
8732.0390625,1649.464599609375,41338.1953125,0.015686274509803921,0.98431372549019613,1.0,0.37647058823529411,0.62352941176470589,1.0
8622.783203125,1755.2674560546875,41500.8515625,0.14901960784313725,0.85098039215686272,1.0,0.5490196078431373,0.4509803921568627,1.0
8677.5625,1719.1712646484375,41234.1171875,0.0039215686274509803,0.99607843137254903,1.0,0.33725490196078434,0.66274509803921566,1.0
8560.396484375,1769.85595703125,41279.0625,0.0039215686274509803,0.99607843137254903,1.0,0.34509803921568627,0.65490196078431373,1.0
8712.4072265625,1603.0338134765625,41166.0625,0.0,1.0,1.0,0.25098039215686274,0.74901960784313726,1.0
8754.1904296875,1663.4293212890625,41289.38671875,0.0078431372549019607,0.99215686274509807,1.0,0.57647058823529407,0.42352941176470593,1.0
8806.7412109375,1608.154296875,41321.1875,0.0078431372549019607,0.99215686274509807,1.0,0.050980392156862744,0.94901960784313721,1.0
8834.02734375,1729.67138671875,41293.54296875,0.0078431372549019607,0.99215686274509807,1.0,0.70588235294117641,0.29411764705882359,1.0
8643.3623046875,1590.77978515625,41400.859375,0.0,1.0,1.0,0.79607843137254897,0.20392156862745103,1.0
8693.603515625,1596.6561279296875,41493.171875,0.011764705882352941,0.9882352941176471,1.0,0.35686274509803922,0.64313725490196072,1.0
8788.69921875,1569.8255615234375,41460.66015625,0.0078431372549019607,0.99215686274509807,1.0,0.29411764705882354,0.70588235294117641,1.0
8815.833984375,1568.8763427734375,41471.015625,0.0078431372549019607,0.99215686274509807,1.0,0.23529411764705882,0.76470588235294112,1.0
8599.3173828125,1719.3604736328125,41350.5078125,0.011764705882352941,0.9882352941176471,1.0,0.46274509803921571,0.53725490196078429,1.0
8550.3818359375,1738.2271728515625,41398.66015625,0.039215686274509803,0.96078431372549022,1.0,0.18431372549019609,0.81568627450980391,1.0
8555.9443359375,1771.376708984375,41422.41015625,0.058823529411764705,0.94117647058823528,1.0,0.56470588235294117,0.43529411764705883,1.0
8596.5283203125,1763.3575439453125,41441.6796875,0.090196078431372548,0.90980392156862744,1.0,0.24705882352941178,0.75294117647058822,1.0
8625.3701171875,1766.033447265625,41437.796875,0.15294117647058825,0.84705882352941175,1.0,0.24313725490196078,0.75686274509803919,1.0
8669.125,1768.4835205078125,41457.40625,0.37647058823529411,0.62352941176470589,1.0,0.33725490196078434,0.66274509803921566,1.0
8691.208984375,1723.1658935546875,41499.796875,0.15294117647058825,0.84705882352941175,1.0,0.4392156862745098,0.5607843137254902,1.0
8739.5478515625,1806.5452880859375,41421.62890625,0.54509803921568623,0.45490196078431377,1.0,0.42352941176470588,0.57647058823529407,1.0
8694.7578125,1836.4815673828125,41402.078125,0.36078431372549019,0.63921568627450975,1.0,0.4823529411764706,0.51764705882352935,1.0
8701.322265625,1825.2730712890625,41414.3984375,0.4823529411764706,0.51764705882352935,1.0,0.28627450980392155,0.71372549019607845,1.0
8700.181640625,1834.0892333984375,41409.2109375,0.43137254901960786,0.56862745098039214,1.0,0.2196078431372549,0.7803921568627451,1.0
8722.078125,1845.2821044921875,41507.76953125,0.90196078431372551,0.098039215686274495,1.0,0.35686274509803922,0.64313725490196072,1.0
8722.0478515625,1848.5247802734375,41511.390625,0.8666666666666667,0.1333333333333333,1.0,0.44705882352941173,0.55294117647058827,1.0
8750.5537109375,1820.7261962890625,41481.78125,0.86274509803921573,0.13725490196078427,1.0,0.21176470588235294,0.78823529411764703,1.0
8756.34375,1827.94384765625,41488.44921875,0.81960784313725488,0.18039215686274512,1.0,0.58823529411764708,0.41176470588235292,1.0
8778.453125,1819.302734375,41471.12109375,0.58431372549019611,0.41568627450980389,1.0,0.35686274509803922,0.64313725490196072,1.0
8762.28515625,1852.449951171875,41475.55859375,0.69411764705882351,0.30588235294117649,1.0,0.50980392156862742,0.49019607843137258,1.0
8739.8525390625,1820.305908203125,41495.35546875,0.92549019607843142,0.074509803921568585,1.0,0.9137254901960784,0.086274509803921595,1.0
8720.5302734375,1844.8062744140625,41504.6953125,0.9137254901960784,0.086274509803921595,1.0,0.68627450980392157,0.31372549019607843,1.0
8829.466796875,1777.81640625,41451.43359375,0.12941176470588234,0.87058823529411766,1.0,0.33333333333333331,0.66666666666666674,1.0
8800.4423828125,1781.64208984375,41503.8984375,0.23529411764705882,0.76470588235294112,1.0,0.52156862745098043,0.47843137254901957,1.0
8812.345703125,1798.05078125,41500.04296875,0.23529411764705882,0.76470588235294112,1.0,0.5607843137254902,0.4392156862745098,1.0
8819.005859375,1821.6651611328125,41509.62109375,0.22745098039215686,0.77254901960784317,1.0,0.27843137254901962,0.72156862745098038,1.0
8838.03515625,1838.526123046875,41482.55078125,0.16470588235294117,0.83529411764705885,1.0,0.39215686274509803,0.60784313725490202,1.0
8695.0537109375,1868.9388427734375,41447.2265625,0.47058823529411764,0.52941176470588236,1.0,0.46666666666666667,0.53333333333333333,1.0
8717.388671875,1892.378662109375,41438.4296875,0.32549019607843138,0.67450980392156867,1.0,0.45882352941176469,0.54117647058823537,1.0
8752.849609375,1866.5555419921875,41465.1875,0.62745098039215685,0.37254901960784315,1.0,0.1803921568627451,0.81960784313725488,1.0
8793.24609375,1805.744140625,41485.73046875,0.40784313725490196,0.59215686274509804,1.0,0.58039215686274503,0.41960784313725497,1.0
8760.1865234375,1897.4993896484375,41467.32421875,0.35686274509803922,0.64313725490196072,1.0,0.47843137254901957,0.52156862745098043,1.0
8695.2451171875,1847.7576904296875,41509.9296875,0.792156862745098,0.207843137254902,1.0,0.45098039215686275,0.5490196078431373,1.0
8721.4208984375,1833.9075927734375,41499.140625,0.98039215686274506,0.019607843137254943,1.0,0.31372549019607843,0.68627450980392157,1.0
8719.537109375,1828.39892578125,41480.421875,0.99215686274509807,0.0078431372549019329,1.0,0.16078431372549018,0.83921568627450982,1.0
8729.1982421875,1819.15966796875,41477.42578125,0.97254901960784312,0.027450980392156876,1.0,0.51372549019607838,0.48627450980392162,1.0
8722.4580078125,1835.5064697265625,41477.78515625,0.96862745098039216,0.031372549019607843,1.0,0.21176470588235294,0.78823529411764703,1.0
8720.9755859375,1821.2900390625,41485.62109375,1.0,0.0,1.0,0.43137254901960786,0.56862745098039214,1.0
8732.5458984375,1822.1187744140625,41482.16015625,0.97647058823529409,0.02352941176470591,1.0,0.34509803921568627,0.65490196078431373,1.0
8725.9248046875,1849.701904296875,41473.05078125,0.8666666666666667,0.1333333333333333,1.0,0.52941176470588236,0.47058823529411764,1.0
8719.8916015625,1856.35107421875,41474.234375,0.80784313725490198,0.19215686274509802,1.0,0.55686274509803924,0.44313725490196076,1.0
8730.2431640625,1830.4683837890625,41504.2734375,0.95294117647058818,0.04705882352941182,1.0,0.84705882352941175,0.15294117647058825,1.0
8724.5859375,1855.7254638671875,41476.58203125,0.82745098039215681,0.17254901960784319,1.0,0.85882352941176465,0.14117647058823535,1.0
8696.63671875,1834.2833251953125,41494.86328125,0.90196078431372551,0.098039215686274495,1.0,0.6470588235294118,0.3529411764705882,1.0
8695.7265625,1825.5977783203125,41504.875,0.90196078431372551,0.098039215686274495,1.0,0.5607843137254902,0.4392156862745098,1.0
8711.7255859375,1835.5994873046875,41509.640625,0.92941176470588238,0.070588235294117618,1.0,0.40392156862745099,0.59607843137254901,1.0
8720.763671875,1824.059326171875,41493.06640625,1.0,0.0,1.0,0.30588235294117649,0.69411764705882351,1.0
8731.33203125,1829.0985107421875,41502.609375,0.95686274509803915,0.043137254901960853,1.0,0.15686274509803921,0.84313725490196079,1.0
8734.544921875,1827.9822998046875,41499.26953125,0.95294117647058818,0.04705882352941182,1.0,0.84313725490196079,0.15686274509803921,1.0
8723.2724609375,1835.19287109375,41495.33984375,0.98039215686274506,0.019607843137254943,1.0,0.61176470588235299,0.38823529411764701,1.0
8725.318359375,1846.250244140625,41486.89453125,0.92549019607843142,0.074509803921568585,1.0,0.52941176470588236,0.47058823529411764,1.0
8712.2939453125,1915.76611328125,41440.640625,0.1803921568627451,0.81960784313725488,1.0,0.31372549019607843,0.68627450980392157,1.0
8696.7353515625,1880.3502197265625,41481.3671875,0.49411764705882355,0.50588235294117645,1.0,0.75294117647058822,0.24705882352941178,1.0
8720.505859375,1883.10693359375,41478.97265625,0.54117647058823526,0.45882352941176474,1.0,0.42745098039215684,0.5725490196078431,1.0
8760.9912109375,2052.257080078125,41414.03125,0.0039215686274509803,0.99607843137254903,1.0,0.53333333333333333,0.46666666666666667,1.0
8803.3056640625,2117.8310546875,41424.27734375,0.0,1.0,1.0,0.38823529411764707,0.61176470588235299,1.0
8744.4521484375,1981.447021484375,41483.12890625,0.043137254901960784,0.95686274509803926,1.0,0.5490196078431373,0.4509803921568627,1.0
8755.62890625,1955.2943115234375,41506.08203125,0.090196078431372548,0.90980392156862744,1.0,0.38431372549019605,0.61568627450980395,1.0
8802.6533203125,1983.5682373046875,41430.71484375,0.031372549019607843,0.96862745098039216,1.0,0.36078431372549019,0.63921568627450975,1.0
8851.0634765625,2028.1075439453125,41443.6640625,0.015686274509803921,0.98431372549019613,1.0,0.45882352941176469,0.54117647058823537,1.0
8788.2294921875,1972.9305419921875,41487.0625,0.054901960784313725,0.94509803921568625,1.0,0.29019607843137252,0.70980392156862748,1.0
8688.3369140625,2008.758544921875,41477.609375,0.011764705882352941,0.9882352941176471,1.0,0.81176470588235294,0.18823529411764706,1.0
8921.330078125,1850.4071044921875,41191.578125,0.0039215686274509803,0.99607843137254903,1.0,0.73725490196078436,0.26274509803921564,1.0
8920.1484375,1927.64892578125,41200.0078125,0.011764705882352941,0.9882352941176471,1.0,0.66274509803921566,0.33725490196078434,1.0
9022.5439453125,1840.8505859375,41291.31640625,0.0,1.0,1.0,0.14901960784313725,0.85098039215686272,1.0
8932.72265625,1890.8671875,41257.38671875,0.011764705882352941,0.9882352941176471,1.0,0.24313725490196078,0.75686274509803919,1.0
8906.8798828125,1919.22216796875,41262.40625,0.019607843137254902,0.98039215686274506,1.0,0.32156862745098036,0.67843137254901964,1.0
8954.033203125,1882.716796875,41376.2890625,0.0078431372549019607,0.99215686274509807,1.0,0.45098039215686275,0.5490196078431373,1.0
8916.01171875,1941.2557373046875,41372.9140625,0.011764705882352941,0.9882352941176471,1.0,0.50980392156862742,0.49019607843137258,1.0
8884.919921875,1888.5035400390625,41422.15234375,0.047058823529411764,0.95294117647058818,1.0,0.37254901960784315,0.62745098039215685,1.0
8872.734375,1889.0159912109375,41160.7890625,0.0039215686274509803,0.99607843137254903,1.0,0.36078431372549019,0.63921568627450975,1.0
8682.0986328125,2091.80615234375,41394.484375,0.0,1.0,1.0,0.31764705882352939,0.68235294117647061,1.0
8676.494140625,1993.616455078125,41366.3828125,0.023529411764705882,0.97647058823529409,1.0,0.48627450980392156,0.51372549019607838,1.0
8631.4326171875,1989.674560546875,41364.5703125,0.027450980392156862,0.97254901960784312,1.0,0.4823529411764706,0.51764705882352935,1.0
8721.65234375,1866.3638916015625,41490.87109375,0.74117647058823533,0.25882352941176467,1.0,0.58431372549019611,0.41568627450980389,1.0
8729.189453125,1871.203125,41484.42578125,0.68627450980392157,0.31372549019607843,1.0,0.41176470588235292,0.58823529411764708,1.0
8711.830078125,1877.7608642578125,41497.8828125,0.59607843137254901,0.40392156862745099,1.0,0.5490196078431373,0.4509803921568627,1.0
8720.08203125,1873.1524658203125,41496.3203125,0.66666666666666663,0.33333333333333337,1.0,0.70980392156862748,0.29019607843137252,1.0
8737.4619140625,1865.96630859375,41508.359375,0.70980392156862748,0.29019607843137252,1.0,0.71764705882352942,0.28235294117647058,1.0
8694.3095703125,1902.8388671875,41495.23828125,0.29803921568627451,0.70196078431372544,1.0,0.90196078431372551,0.098039215686274495,1.0
8739.0703125,1895.25732421875,41485.30078125,0.43529411764705883,0.56470588235294117,1.0,0.58039215686274503,0.41960784313725497,1.0
8777.578125,1886.025146484375,41484.765625,0.39215686274509803,0.60784313725490202,1.0,0.32156862745098036,0.67843137254901964,1.0
8751.53125,1886.9725341796875,41493.81640625,0.49019607843137253,0.50980392156862742,1.0,0.50196078431372548,0.49803921568627452,1.0
8721.5068359375,1914.43798828125,41501.9375,0.27058823529411763,0.72941176470588243,1.0,0.43137254901960786,0.56862745098039214,1.0
8783.00390625,1885.0775146484375,41469.53515625,0.36078431372549019,0.63921568627450975,1.0,0.22352941176470587,0.77647058823529413,1.0
8812.193359375,1886.4088134765625,41457.91015625,0.21176470588235294,0.78823529411764703,1.0,0.38431372549019605,0.61568627450980395,1.0
8804.5078125,1890.9974365234375,41464.73046875,0.23529411764705882,0.76470588235294112,1.0,0.37254901960784315,0.62745098039215685,1.0
8806.68359375,1870.7138671875,41493.6875,0.29411764705882354,0.70588235294117641,1.0,0.27058823529411763,0.72941176470588243,1.0
8792.9404296875,1926.9571533203125,41472.171875,0.14509803921568626,0.8549019607843138,1.0,0.32549019607843138,0.67450980392156867,1.0
8799.4052734375,1917.8809814453125,41502.2265625,0.16470588235294117,0.83529411764705885,1.0,0.70980392156862748,0.29019607843137252,1.0
8636.1220703125,1955.1396484375,41352.25,0.047058823529411764,0.95294117647058818,1.0,0.086274509803921567,0.9137254901960784,1.0
8708.7568359375,1823.047119140625,41485.75,0.98431372549019602,0.015686274509803977,1.0,0.33333333333333331,0.66666666666666674,1.0
8901.509765625,1835.92724609375,41454.65625,0.039215686274509803,0.96078431372549022,1.0,0.53725490196078429,0.46274509803921571,1.0
8708.2509765625,1822.0758056640625,41475.921875,0.96078431372549022,0.039215686274509776,1.0,0.396078431372549,0.60392156862745106,1.0
8753.3779296875,1803.196533203125,41512.00390625,0.6705882352941176,0.3294117647058824,1.0,0.16862745098039217,0.83137254901960778,1.0
8698.9580078125,1812.685546875,41462.6875,0.84313725490196079,0.15686274509803921,1.0,0.10980392156862745,0.8901960784313725,1.0
8716.328125,1798.296875,41448.12890625,0.74117647058823533,0.25882352941176467,1.0,0.87058823529411766,0.12941176470588234,1.0
8728.3037109375,1806.8226318359375,41454.3125,0.82745098039215681,0.17254901960784319,1.0,0.50588235294117645,0.49411764705882355,1.0
8715.9755859375,1802.4085693359375,41463.73828125,0.85882352941176465,0.14117647058823535,1.0,0.38823529411764707,0.61176470588235299,1.0
8728.0341796875,1801.434326171875,41464.8515625,0.85098039215686272,0.14901960784313728,1.0,0.27058823529411763,0.72941176470588243,1.0
8738.6337890625,1792.7547607421875,41446.47265625,0.6588235294117647,0.3411764705882353,1.0,0.61960784313725492,0.38039215686274508,1.0
8746.6708984375,1789.71923828125,41467.5546875,0.68235294117647061,0.31764705882352939,1.0,0.73333333333333328,0.26666666666666672,1.0
8712.9599609375,1803.720947265625,41455.71875,0.81960784313725488,0.18039215686274512,1.0,0.51764705882352935,0.48235294117647065,1.0
